customer_id,age,gender,location,horoscope,blood,catdog
3100,42,Female,teruel,Cancer,B,cat
3101,50,Female,navarra,Gemini,AB,cat
3102,32,Female,alava,Virgo,O,none
3103,51,Female,avila,Libra,AB,none
3104,27,Female,ciudad_real,Scorpio,O,dog
3105,43,Female,tarragona,Capricorn,B,cat
3106,48,Female,lleida,Scorpio,AB,cat
3107,62,Female,granada,Scorpio,O,none
3108,65,Female,pontevedra,Libra,B,dog
3109,50,Female,granada,Aries,B,none
3110,60,Female,leon,Capricorn,A,dog
3111,19,Female,huelva,Capricorn,B,cat
3112,21,Female,burgos,Leo,O,cat
3113,19,Female,avila,Sagittarius,O,dog
3114,46,Female,leon,Libra,AB,cat
3115,21,Female,alicante,Aries,A,none
3116,26,Female,ciudad_real,Pisces,O,dog
3117,50,Female,la_rioja,Scorpio,A,cat
3118,43,Female,zaragoza,Pisces,AB,none
3119,61,Female,guadalajara,Libra,A,dog
3120,63,Female,tarragona,Virgo,AB,none
3121,46,Female,lugo,Libra,O,cat
3122,63,Female,palencia,Gemini,B,cat
3123,23,Female,malaga,Sagittarius,B,none
3124,57,Female,gipuzkoa,Leo,A,cat
3125,57,Female,alicante,Pisces,O,none
3126,33,Female,segovia,Aries,A,dog
3127,57,Female,ciudad_real,Scorpio,AB,none
3128,55,Female,orense,Sagittarius,A,dog
3129,65,Female,barcelona,Pisces,AB,cat
3130,60,Female,palencia,Aquarius,O,dog
3131,52,Female,palencia,Sagittarius,O,none
3132,34,Female,avila,Cancer,A,dog
3133,33,Female,asturias,Pisces,AB,none
3134,58,Female,almeria,Taurus,AB,cat
3135,35,Female,huesca,Sagittarius,A,cat
3136,68,Female,pontevedra,Sagittarius,O,none
3137,58,Female,albacete,Leo,A,cat
3138,34,Female,gerona,Leo,O,none
3139,47,Female,bizkaia,Scorpio,B,dog
3140,35,Female,avila,Gemini,B,dog
3141,34,Female,leon,Virgo,A,none
3142,36,Female,murcia,Sagittarius,B,dog
3143,23,Female,murcia,Libra,A,dog
3144,68,Female,almeria,Taurus,A,none
3145,23,Female,huelva,Capricorn,O,cat
3146,57,Female,madrid,Virgo,O,cat
3147,21,Female,tarragona,Virgo,O,dog
3148,45,Female,santa_cruz_de_tenerife,Pisces,O,dog
3149,37,Female,bizkaia,Scorpio,A,cat
3150,18,Female,baleares,Gemini,AB,none
3151,55,Female,huelva,Cancer,O,dog
3152,52,Female,la_coruna,Pisces,A,cat
3153,49,Female,caceres,Aquarius,AB,none
3154,56,Female,madrid,Aquarius,B,cat
3155,27,Female,salamanca,Leo,B,cat
3156,22,Female,palencia,Gemini,O,dog
3157,18,Female,malaga,Cancer,AB,cat
3158,21,Female,almeria,Aries,B,none
3159,30,Female,alava,Virgo,B,dog
3160,62,Female,valladolid,Virgo,A,cat
3161,28,Female,gipuzkoa,Taurus,B,dog
3162,66,Female,jaen,Capricorn,O,dog
3163,66,Female,las_palmas,Cancer,AB,dog
3164,49,Female,santa_cruz_de_tenerife,Leo,B,dog
3165,40,Female,pontevedra,Cancer,O,none
3166,49,Female,valencia,Taurus,A,dog
3167,19,Female,valladolid,Aquarius,O,none
3168,24,Female,asturias,Capricorn,B,none
3169,31,Female,sevilla,Aquarius,AB,dog
3170,35,Female,salamanca,Cancer,AB,dog
3171,65,Female,valladolid,Libra,B,dog
3172,68,Female,cadiz,Leo,A,none
3173,57,Female,alava,Capricorn,O,cat
3174,69,Female,leon,Libra,O,dog
3175,45,Female,lugo,Cancer,AB,none
3176,35,Female,leon,Sagittarius,O,none
3177,36,Female,pontevedra,Pisces,B,dog
3178,55,Female,almeria,Cancer,O,none
3179,66,Female,avila,Aries,O,cat
3180,57,Female,sevilla,Leo,A,cat
3181,18,Female,navarra,Aquarius,B,dog
3182,31,Female,palencia,Libra,A,none
3183,50,Female,huesca,Sagittarius,A,cat
3184,50,Female,zamora,Libra,O,dog
3185,61,Female,guadalajara,Virgo,A,cat
3186,52,Female,murcia,Virgo,B,dog
3187,38,Female,caceres,Sagittarius,B,dog
3188,67,Female,lleida,Sagittarius,A,dog
3189,42,Female,asturias,Cancer,AB,dog
3190,25,Female,granada,Leo,O,none
3191,41,Female,almeria,Cancer,AB,cat
3192,62,Female,toledo,Gemini,B,dog
3193,19,Female,castellon,Aquarius,B,dog
3194,63,Female,ciudad_real,Pisces,AB,none
3195,43,Female,granada,Pisces,O,none
3196,68,Female,teruel,Sagittarius,O,none
3197,24,Female,albacete,Leo,B,none
3198,27,Female,granada,Pisces,O,cat
3199,61,Female,baleares,Cancer,A,cat
3200,59,Female,palencia,Scorpio,B,cat
3201,67,Female,caceres,Capricorn,A,dog
3202,46,Female,lugo,Pisces,O,dog
3203,65,Female,caceres,Cancer,O,none
3204,63,Female,segovia,Pisces,O,dog
3205,57,Female,bizkaia,Aries,B,cat
3206,40,Female,malaga,Pisces,O,dog
3207,36,Female,granada,Leo,B,none
3208,67,Female,cadiz,Libra,AB,dog
3209,61,Female,bizkaia,Aquarius,A,none
3210,64,Female,lugo,Aries,AB,cat
3211,30,Female,tarragona,Capricorn,O,dog
3212,53,Female,albacete,Taurus,O,dog
3213,27,Female,cadiz,Cancer,O,cat
3214,27,Female,valencia,Taurus,A,dog
3215,53,Female,alicante,Virgo,AB,none
3216,34,Female,valencia,Taurus,B,cat
3217,39,Female,burgos,Cancer,B,cat
3218,44,Female,malaga,Libra,O,cat
3219,37,Female,zaragoza,Scorpio,O,cat
3220,57,Female,cordoba,Libra,AB,cat
3221,38,Female,tarragona,Libra,AB,cat
3222,21,Female,huelva,Gemini,O,none
3223,45,Female,las_palmas,Sagittarius,B,dog
3224,68,Female,madrid,Aries,O,dog
3225,37,Female,santa_cruz_de_tenerife,Aquarius,A,cat
3226,53,Female,guadalajara,Gemini,A,dog
3227,57,Female,badajoz,Aquarius,O,dog
3228,28,Female,santa_cruz_de_tenerife,Leo,B,none
3229,37,Female,asturias,Capricorn,A,dog
3230,54,Female,malaga,Gemini,B,none
3231,49,Female,burgos,Leo,A,none
3232,62,Female,malaga,Aries,O,cat
3233,45,Female,las_palmas,Gemini,B,none
3234,45,Female,santa_cruz_de_tenerife,Gemini,AB,dog
3235,49,Female,caceres,Aries,AB,dog
3236,27,Female,zaragoza,Aquarius,B,none
3237,63,Female,jaen,Sagittarius,AB,dog
3238,61,Female,asturias,Cancer,B,none
3239,25,Female,alicante,Pisces,A,dog
3240,33,Female,sevilla,Capricorn,A,none
3241,56,Female,toledo,Scorpio,O,dog
3242,50,Female,badajoz,Cancer,AB,cat
3243,45,Female,albacete,Scorpio,B,none
3244,45,Female,cantabria,Scorpio,O,none
3245,65,Female,valladolid,Scorpio,O,none
3246,63,Female,bizkaia,Taurus,A,cat
3247,70,Female,castellon,Leo,O,dog
3248,53,Female,cantabria,Libra,O,dog
3249,22,Female,burgos,Sagittarius,B,cat
3250,26,Female,bizkaia,Aquarius,O,cat
3251,23,Female,gerona,Scorpio,O,cat
3252,25,Female,segovia,Scorpio,O,dog
3253,69,Female,valladolid,Virgo,O,dog
3254,36,Female,alicante,Pisces,AB,cat
3255,21,Female,valladolid,Taurus,A,none
3256,57,Female,burgos,Scorpio,B,cat
3257,60,Female,almeria,Scorpio,B,cat
3258,44,Female,alicante,Capricorn,B,none
3259,31,Female,la_rioja,Gemini,O,dog
3260,57,Female,zamora,Scorpio,O,dog
3261,39,Female,cantabria,Capricorn,AB,cat
3262,48,Female,soria,Taurus,O,none
3263,42,Female,cantabria,Sagittarius,B,dog
3264,56,Female,cadiz,Cancer,A,none
3265,28,Female,gerona,Aries,A,cat
3266,40,Female,orense,Scorpio,B,cat
3267,49,Female,salamanca,Taurus,O,cat
3268,37,Female,las_palmas,Cancer,A,dog
3269,22,Female,huelva,Aries,B,none
3270,27,Female,avila,Scorpio,B,cat
3271,59,Female,la_coruna,Taurus,B,cat
3272,35,Female,baleares,Pisces,O,none
3273,58,Female,malaga,Aquarius,B,cat
3274,58,Female,navarra,Capricorn,AB,dog
3275,46,Female,huesca,Scorpio,A,cat
3276,43,Female,caceres,Libra,O,none
3277,39,Female,soria,Aquarius,O,cat
3278,59,Female,zaragoza,Aries,O,dog
3279,59,Female,valencia,Libra,AB,cat
3280,59,Female,albacete,Taurus,B,dog
3281,45,Female,alava,Gemini,A,dog
3282,27,Female,almeria,Cancer,AB,cat
3283,24,Female,baleares,Aries,A,cat
3284,47,Female,teruel,Virgo,AB,dog
3285,70,Female,pontevedra,Gemini,AB,dog
3286,58,Female,caceres,Gemini,AB,cat
3287,45,Female,badajoz,Libra,A,dog
3288,24,Female,granada,Virgo,B,cat
3289,67,Female,tarragona,Cancer,O,none
3290,31,Female,teruel,Sagittarius,O,none
3291,52,Female,avila,Capricorn,A,none
3292,29,Female,cordoba,Gemini,O,cat
3293,62,Female,toledo,Scorpio,AB,dog
3294,19,Female,lleida,Sagittarius,AB,none
3295,62,Female,leon,Leo,A,dog
3296,70,Female,jaen,Taurus,AB,cat
3297,20,Female,santa_cruz_de_tenerife,Leo,B,none
3298,67,Female,salamanca,Leo,A,dog
3299,65,Female,jaen,Libra,O,dog
3300,45,Female,sevilla,Leo,AB,dog
3301,26,Female,segovia,Leo,AB,dog
3302,36,Female,alicante,Cancer,B,none
3303,36,Female,la_rioja,Capricorn,B,none
3304,20,Female,huesca,Taurus,A,none
3305,30,Female,salamanca,Aries,A,dog
3306,34,Female,salamanca,Sagittarius,B,none
3307,63,Female,badajoz,Taurus,AB,cat
3308,18,Female,salamanca,Gemini,AB,none
3309,55,Female,cantabria,Scorpio,A,none
3310,48,Female,castellon,Taurus,B,none
3311,45,Female,orense,Scorpio,B,dog
3312,29,Female,las_palmas,Scorpio,O,cat
3313,55,Female,pontevedra,Capricorn,B,dog
3314,55,Female,valladolid,Libra,B,none
3315,55,Female,las_palmas,Gemini,A,cat
3316,48,Female,huelva,Scorpio,AB,none
3317,42,Female,leon,Aquarius,AB,dog
3318,21,Female,navarra,Libra,B,dog
3319,45,Female,caceres,Gemini,B,dog
3320,23,Female,cadiz,Pisces,A,dog
3321,66,Female,malaga,Aries,AB,dog
3322,32,Female,orense,Aquarius,AB,dog
3323,52,Female,badajoz,Taurus,O,cat
3324,54,Female,sevilla,Libra,O,dog
3325,37,Female,sevilla,Taurus,AB,none
3326,29,Female,jaen,Capricorn,O,cat
3327,47,Female,gipuzkoa,Sagittarius,AB,cat
3328,47,Female,lleida,Gemini,AB,dog
3329,42,Female,toledo,Aquarius,A,dog
3330,34,Female,cuenca,Cancer,A,dog
3331,38,Female,huesca,Sagittarius,AB,cat
3332,55,Female,caceres,Capricorn,A,none
3333,27,Female,avila,Gemini,B,dog
3334,55,Female,segovia,Virgo,B,none
3335,66,Female,bizkaia,Pisces,B,none
3336,44,Female,cadiz,Gemini,B,dog
3337,39,Female,badajoz,Aries,B,cat
3338,23,Female,almeria,Virgo,B,none
3339,29,Female,salamanca,Taurus,O,cat
3340,20,Female,almeria,Pisces,B,dog
3341,42,Female,soria,Aquarius,AB,dog
3342,55,Female,leon,Gemini,AB,cat
3343,66,Female,sevilla,Cancer,B,cat
3344,24,Female,murcia,Capricorn,A,none
3345,62,Female,baleares,Taurus,AB,cat
3346,28,Female,cuenca,Virgo,B,dog
3347,30,Female,valladolid,Taurus,A,dog
3348,22,Female,asturias,Pisces,B,dog
3349,28,Female,leon,Cancer,A,dog
3350,35,Female,cantabria,Scorpio,A,dog
3351,45,Female,gerona,Aquarius,A,none
3352,43,Female,tarragona,Pisces,B,none
3353,55,Female,lugo,Capricorn,O,none
3354,31,Female,huelva,Libra,AB,cat
3355,42,Female,barcelona,Cancer,A,none
3356,40,Female,soria,Cancer,AB,cat
3357,39,Female,granada,Capricorn,A,none
3358,41,Female,castellon,Scorpio,B,dog
3359,56,Female,burgos,Cancer,AB,cat
3360,43,Female,albacete,Aries,AB,none
3361,22,Female,pontevedra,Cancer,O,cat
3362,47,Female,baleares,Scorpio,AB,none
3363,50,Female,leon,Pisces,B,dog
3364,58,Female,orense,Aquarius,B,cat
3365,50,Female,santa_cruz_de_tenerife,Sagittarius,AB,cat
3366,43,Female,lleida,Libra,O,none
3367,38,Female,la_coruna,Aries,AB,cat
3368,44,Female,bizkaia,Aries,AB,dog
3369,30,Female,burgos,Sagittarius,O,dog
3370,47,Female,cantabria,Libra,B,dog
3371,30,Female,albacete,Libra,AB,none
3372,49,Female,toledo,Libra,B,dog
3373,56,Female,valencia,Taurus,B,none
3374,70,Female,sevilla,Aries,B,dog
3375,22,Female,zaragoza,Scorpio,O,cat
3376,51,Female,tarragona,Pisces,B,none
3377,22,Female,orense,Pisces,O,dog
3378,37,Female,teruel,Aquarius,A,dog
3379,49,Female,guadalajara,Gemini,O,dog
3380,61,Female,toledo,Cancer,AB,cat
3381,41,Female,la_rioja,Gemini,B,dog
3382,57,Female,santa_cruz_de_tenerife,Aquarius,O,dog
3383,34,Female,la_coruna,Aries,A,none
3384,27,Female,salamanca,Gemini,O,cat
3385,39,Female,cadiz,Sagittarius,A,none
3386,62,Female,jaen,Taurus,B,cat
3387,34,Female,tarragona,Taurus,AB,dog
3388,53,Female,lleida,Cancer,O,none
3389,35,Female,murcia,Cancer,A,none
3390,38,Female,la_coruna,Capricorn,AB,dog
3391,32,Female,orense,Aries,O,none
3392,47,Female,zaragoza,Aries,B,none
3393,53,Female,gerona,Pisces,AB,none
3394,60,Female,avila,Taurus,A,cat
3395,31,Female,soria,Libra,AB,cat
3396,44,Female,murcia,Leo,AB,dog
3397,29,Female,madrid,Sagittarius,A,none
3398,19,Female,leon,Pisces,O,none
3399,54,Female,malaga,Libra,AB,dog
3400,40,Female,almeria,Taurus,A,cat
3401,39,Female,huesca,Gemini,B,cat
3402,44,Female,cadiz,Taurus,B,dog
3403,22,Female,burgos,Leo,O,dog
3404,30,Female,toledo,Scorpio,B,none
3405,69,Female,zamora,Sagittarius,AB,dog
3406,28,Female,valladolid,Gemini,AB,dog
3407,57,Female,valencia,Sagittarius,A,dog
3408,46,Female,alicante,Taurus,B,cat
3409,48,Female,castellon,Pisces,O,dog
3410,24,Female,leon,Virgo,B,dog
3411,50,Female,barcelona,Gemini,O,none
3412,29,Female,alicante,Sagittarius,B,cat
3413,61,Female,toledo,Capricorn,O,cat
3414,34,Female,gipuzkoa,Scorpio,A,cat
3415,27,Female,la_rioja,Cancer,B,dog
3416,38,Female,huesca,Scorpio,B,cat
3417,25,Female,burgos,Sagittarius,A,cat
3418,54,Female,alava,Capricorn,A,dog
3419,53,Female,murcia,Gemini,AB,none
3420,23,Female,salamanca,Virgo,A,none
3421,19,Female,cordoba,Taurus,B,dog
3422,57,Female,alicante,Taurus,O,dog
3423,19,Female,pontevedra,Cancer,A,none
3424,33,Female,lugo,Cancer,O,dog
3425,33,Female,cordoba,Leo,AB,none
3426,38,Female,cantabria,Taurus,A,dog
3427,47,Female,segovia,Virgo,B,none
3428,39,Female,valladolid,Gemini,O,dog
3429,32,Female,alava,Taurus,B,none
3430,27,Female,huelva,Aquarius,A,cat
3431,67,Female,avila,Aries,AB,cat
3432,46,Female,malaga,Capricorn,B,none
3433,36,Female,toledo,Taurus,AB,dog
3434,62,Female,granada,Libra,AB,dog
3435,31,Female,alicante,Virgo,B,dog
3436,68,Female,la_rioja,Taurus,AB,cat
3437,57,Female,murcia,Aries,AB,none
3438,22,Female,castellon,Virgo,AB,none
3439,26,Female,cantabria,Capricorn,B,cat
3440,43,Female,navarra,Libra,B,dog
3441,45,Female,palencia,Taurus,AB,dog
3442,64,Female,leon,Scorpio,O,cat
3443,28,Female,sevilla,Leo,B,cat
3444,47,Female,gipuzkoa,Gemini,A,cat
3445,53,Female,palencia,Sagittarius,O,dog
3446,42,Female,tarragona,Libra,B,dog
3447,51,Female,alava,Taurus,AB,dog
3448,62,Female,alava,Pisces,AB,dog
3449,18,Female,bizkaia,Aries,O,none
3450,48,Female,salamanca,Sagittarius,AB,dog
3451,20,Female,la_rioja,Taurus,O,none
3452,32,Female,burgos,Gemini,B,dog
3453,26,Female,cadiz,Leo,O,cat
3454,31,Female,cuenca,Libra,B,dog
3455,55,Female,la_coruna,Sagittarius,B,cat
3456,49,Female,segovia,Scorpio,AB,cat
3457,42,Female,zamora,Cancer,A,cat
3458,64,Female,bizkaia,Virgo,A,none
3459,68,Female,huesca,Libra,A,dog
3460,68,Female,bizkaia,Libra,B,dog
3461,41,Female,salamanca,Taurus,A,dog
3462,51,Female,cadiz,Aquarius,AB,none
3463,44,Female,segovia,Scorpio,B,none
3464,27,Female,cordoba,Gemini,B,dog
3465,36,Female,badajoz,Libra,O,dog
3466,19,Female,huelva,Virgo,AB,cat
3467,49,Female,orense,Virgo,AB,dog
3468,18,Female,salamanca,Leo,B,none
3469,36,Female,huelva,Cancer,A,cat
3470,36,Female,toledo,Scorpio,AB,dog
3471,19,Female,las_palmas,Leo,AB,cat
3472,43,Female,lugo,Leo,A,dog
3473,31,Female,alicante,Sagittarius,AB,none
3474,63,Female,la_coruna,Pisces,AB,dog
3475,41,Female,caceres,Aries,B,dog
3476,48,Female,salamanca,Libra,O,cat
3477,68,Female,alicante,Sagittarius,AB,cat
3478,53,Female,guadalajara,Gemini,O,none
3479,36,Female,asturias,Sagittarius,B,cat
3480,46,Female,toledo,Libra,A,none
3481,21,Female,alicante,Pisces,B,none
3482,52,Female,guadalajara,Scorpio,AB,none
3483,66,Female,valladolid,Taurus,B,cat
3484,19,Female,cantabria,Cancer,AB,dog
3485,44,Female,caceres,Leo,B,dog
3486,50,Female,murcia,Cancer,O,cat
3487,51,Female,valencia,Scorpio,AB,none
3488,25,Female,cadiz,Sagittarius,O,cat
3489,62,Female,la_rioja,Sagittarius,B,none
3490,48,Female,palencia,Capricorn,B,dog
3491,62,Female,las_palmas,Libra,AB,cat
3492,22,Female,segovia,Capricorn,A,dog
3493,48,Female,granada,Capricorn,A,dog
3494,48,Female,bizkaia,Scorpio,O,cat
3495,62,Female,pontevedra,Pisces,A,none
3496,24,Female,las_palmas,Leo,B,dog
3497,39,Female,granada,Gemini,O,cat
3498,35,Female,teruel,Pisces,B,none
3499,47,Female,madrid,Cancer,AB,none
3500,22,Female,navarra,Sagittarius,B,none
3501,38,Female,albacete,Aquarius,AB,dog
3502,53,Female,huelva,Pisces,B,none
3503,31,Female,cuenca,Sagittarius,AB,cat
3504,31,Female,burgos,Sagittarius,O,cat
3505,65,Female,almeria,Libra,B,dog
3506,48,Female,jaen,Cancer,O,dog
3507,18,Female,navarra,Pisces,O,dog
3508,46,Female,lleida,Capricorn,B,none
3509,52,Female,malaga,Aquarius,B,dog
3510,50,Female,orense,Virgo,O,none
3511,49,Female,alicante,Libra,O,cat
3512,69,Female,zamora,Libra,AB,none
3513,36,Female,murcia,Capricorn,B,cat
3514,30,Female,navarra,Cancer,AB,cat
3515,25,Female,alicante,Capricorn,B,dog
3516,19,Female,lleida,Virgo,AB,dog
3517,34,Female,cantabria,Libra,A,none
3518,29,Female,segovia,Pisces,B,cat
3519,50,Female,albacete,Pisces,B,none
3520,31,Female,granada,Cancer,AB,none
3521,41,Female,cadiz,Libra,B,none
3522,52,Female,malaga,Virgo,A,none
3523,27,Female,madrid,Virgo,AB,cat
3524,49,Female,caceres,Aries,A,dog
3525,69,Female,jaen,Libra,A,none
3526,45,Female,valencia,Leo,B,dog
3527,20,Female,toledo,Pisces,AB,cat
3528,25,Female,leon,Virgo,AB,cat
3529,38,Female,navarra,Cancer,AB,dog
3530,55,Female,la_rioja,Taurus,O,cat
3531,62,Female,las_palmas,Cancer,A,none
3532,54,Female,gerona,Leo,A,cat
3533,61,Female,la_coruna,Sagittarius,B,dog
3534,50,Female,cuenca,Aquarius,O,cat
3535,65,Female,huesca,Aries,A,none
3536,68,Female,cordoba,Leo,O,none
3537,55,Female,murcia,Cancer,O,cat
3538,57,Female,la_coruna,Capricorn,B,none
3539,56,Female,teruel,Pisces,B,cat
3540,29,Female,valencia,Aries,O,none
3541,24,Female,segovia,Aquarius,B,cat
3542,59,Female,palencia,Sagittarius,A,dog
3543,62,Female,alava,Taurus,A,dog
3544,58,Female,segovia,Aries,O,dog
3545,64,Female,salamanca,Capricorn,B,none
3546,48,Female,soria,Aquarius,A,cat
3547,60,Female,barcelona,Taurus,A,dog
3548,52,Female,alicante,Sagittarius,O,cat
3549,63,Female,la_rioja,Taurus,B,none
3550,44,Female,palencia,Gemini,B,none
3551,63,Female,granada,Virgo,B,dog
3552,66,Female,malaga,Capricorn,B,cat
3553,22,Female,soria,Libra,B,none
3554,62,Female,murcia,Leo,A,dog
3555,39,Female,pontevedra,Capricorn,A,dog
3556,25,Female,albacete,Sagittarius,AB,dog
3557,70,Female,la_rioja,Cancer,B,none
3558,52,Female,valladolid,Leo,AB,cat
3559,68,Female,almeria,Aries,A,dog
3560,18,Female,valencia,Aquarius,AB,dog
3561,18,Female,la_coruna,Virgo,AB,dog
3562,63,Female,pontevedra,Pisces,AB,cat
3563,47,Female,navarra,Virgo,A,dog
3564,43,Female,valencia,Pisces,AB,none
3565,60,Female,zaragoza,Aries,B,none
3566,49,Female,segovia,Gemini,A,cat
3567,28,Female,lleida,Cancer,AB,none
3568,32,Female,guadalajara,Gemini,A,dog
3569,29,Female,palencia,Virgo,O,none
3570,35,Female,caceres,Aries,A,dog
3571,23,Female,caceres,Aquarius,AB,none
3572,70,Female,orense,Libra,AB,none
3573,23,Female,leon,Capricorn,A,none
3574,43,Female,pontevedra,Taurus,AB,dog
3575,29,Female,teruel,Gemini,O,dog
3576,61,Female,madrid,Pisces,AB,none
3577,29,Female,caceres,Pisces,O,cat
3578,66,Female,la_rioja,Sagittarius,O,none
3579,46,Female,teruel,Aries,AB,cat
3580,34,Female,navarra,Scorpio,AB,dog
3581,51,Female,burgos,Virgo,B,cat
3582,26,Female,teruel,Cancer,B,none
3583,23,Female,almeria,Virgo,AB,dog
3584,52,Female,barcelona,Aries,B,dog
3585,39,Female,tarragona,Cancer,A,dog
3586,39,Female,alava,Libra,AB,cat
3587,33,Female,zamora,Leo,O,cat
3588,33,Female,guadalajara,Taurus,O,none
3589,23,Female,bizkaia,Pisces,B,dog
3590,31,Female,huesca,Aquarius,O,cat
3591,27,Female,castellon,Pisces,AB,cat
3592,48,Female,bizkaia,Virgo,A,cat
3593,61,Female,asturias,Gemini,O,cat
3594,63,Female,madrid,Capricorn,B,cat
3595,19,Female,gipuzkoa,Cancer,O,cat
3596,21,Female,valladolid,Taurus,O,cat
3597,28,Female,gerona,Gemini,O,cat
3598,29,Female,granada,Gemini,A,dog
3599,23,Female,zaragoza,Scorpio,B,none
3600,37,Female,la_coruna,Virgo,B,none
3601,67,Female,lleida,Virgo,O,none
3602,34,Female,alava,Cancer,B,none
3603,58,Female,cantabria,Leo,A,cat
3604,45,Female,caceres,Leo,O,cat
3605,63,Female,burgos,Cancer,AB,cat
3606,68,Female,sevilla,Aquarius,AB,dog
3607,41,Female,almeria,Aries,O,cat
3608,50,Female,huelva,Aries,O,dog
3609,24,Female,granada,Aquarius,A,dog
3610,21,Female,baleares,Scorpio,B,dog
3611,18,Female,orense,Scorpio,B,dog
3612,63,Female,orense,Gemini,AB,cat
3613,47,Female,valencia,Capricorn,O,none
3614,58,Female,barcelona,Pisces,A,none
3615,46,Female,lugo,Libra,A,cat
3616,35,Female,gerona,Virgo,O,dog
3617,42,Female,cuenca,Gemini,AB,cat
3618,48,Female,jaen,Virgo,O,cat
3619,28,Female,madrid,Capricorn,A,cat
3620,44,Female,gipuzkoa,Libra,B,none
3621,60,Female,toledo,Virgo,A,cat
3622,38,Female,alicante,Taurus,B,dog
3623,46,Female,jaen,Virgo,O,dog
3624,39,Female,la_rioja,Taurus,A,none
3625,22,Female,malaga,Gemini,B,none
3626,44,Female,salamanca,Gemini,O,none
3627,69,Female,huelva,Capricorn,A,cat
3628,39,Female,albacete,Taurus,AB,dog
3629,53,Female,jaen,Libra,O,none
3630,52,Female,zamora,Aries,A,cat
3631,65,Female,la_rioja,Pisces,O,none
3632,48,Female,cadiz,Gemini,A,cat
3633,27,Female,burgos,Capricorn,A,none
3634,39,Female,cadiz,Aries,A,none
3635,59,Female,almeria,Pisces,A,cat
3636,52,Female,soria,Gemini,B,none
3637,50,Female,madrid,Scorpio,A,dog
3638,32,Female,jaen,Virgo,O,cat
3639,40,Female,palencia,Sagittarius,O,none
3640,26,Female,teruel,Taurus,A,dog
3641,47,Female,asturias,Taurus,AB,dog
3642,51,Female,murcia,Aquarius,A,dog
3643,47,Female,gipuzkoa,Leo,O,none
3644,53,Female,cuenca,Scorpio,B,dog
3645,35,Female,huelva,Virgo,AB,cat
3646,38,Female,lleida,Sagittarius,B,none
3647,69,Female,murcia,Capricorn,O,none
3648,47,Female,ciudad_real,Gemini,A,cat
3649,31,Female,burgos,Libra,AB,none
3650,68,Female,castellon,Gemini,O,dog
3651,51,Female,alicante,Gemini,A,none
3652,20,Female,asturias,Pisces,AB,dog
3653,27,Female,gipuzkoa,Scorpio,O,dog
3654,67,Female,baleares,Aquarius,AB,none
3655,21,Female,huelva,Sagittarius,O,cat
3656,20,Female,zaragoza,Pisces,AB,cat
3657,35,Female,navarra,Leo,A,none
3658,58,Female,cantabria,Taurus,O,dog
3659,28,Female,santa_cruz_de_tenerife,Taurus,AB,none
3660,27,Female,la_coruna,Virgo,B,none
3661,19,Female,gerona,Aries,AB,none
3662,63,Female,huelva,Aquarius,B,none
3663,69,Female,burgos,Taurus,B,none
3664,65,Female,navarra,Pisces,B,none
3665,63,Female,gipuzkoa,Capricorn,O,none
3666,28,Female,burgos,Leo,AB,dog
3667,67,Female,valencia,Capricorn,B,dog
3668,51,Female,valladolid,Gemini,A,none
3669,59,Female,cantabria,Sagittarius,O,none
3670,25,Female,gipuzkoa,Cancer,AB,none
3671,31,Female,granada,Gemini,A,cat
3672,62,Female,granada,Aquarius,AB,dog
3673,51,Female,guadalajara,Aquarius,O,dog
3674,32,Female,toledo,Scorpio,O,cat
3675,35,Female,zaragoza,Aquarius,AB,dog
3676,70,Female,huesca,Leo,AB,dog
3677,19,Female,las_palmas,Gemini,O,dog
3678,32,Female,almeria,Taurus,O,none
3679,56,Female,albacete,Aries,A,none
3680,53,Female,lleida,Libra,O,dog
3681,22,Female,ciudad_real,Aries,AB,dog
3682,26,Female,madrid,Gemini,B,cat
3683,42,Female,almeria,Capricorn,O,cat
3684,30,Female,madrid,Capricorn,AB,none
3685,29,Female,cuenca,Cancer,AB,cat
3686,47,Female,gerona,Aquarius,A,dog
3687,59,Female,gerona,Aries,A,dog
3688,34,Female,barcelona,Taurus,A,dog
3689,52,Female,gerona,Virgo,B,cat
3690,47,Female,valladolid,Gemini,B,none
3691,24,Female,pontevedra,Pisces,O,none
3692,63,Female,burgos,Cancer,B,none
3693,59,Female,zaragoza,Taurus,B,cat
3694,66,Female,ciudad_real,Libra,B,none
3695,45,Female,burgos,Aquarius,O,none
3696,38,Female,santa_cruz_de_tenerife,Sagittarius,AB,dog
3697,63,Female,cantabria,Aquarius,AB,cat
3698,55,Female,sevilla,Libra,O,cat
3699,25,Female,huelva,Pisces,B,dog
3700,51,Female,malaga,Sagittarius,A,dog
3701,28,Female,cordoba,Capricorn,B,dog
3702,46,Female,badajoz,Scorpio,B,none
3703,58,Female,alava,Scorpio,A,cat
3704,30,Female,leon,Libra,AB,dog
3705,68,Female,huelva,Cancer,B,cat
3706,28,Female,granada,Capricorn,A,none
3707,26,Female,castellon,Aries,A,none
3708,35,Female,jaen,Taurus,O,cat
3709,40,Female,orense,Leo,AB,dog
3710,31,Female,orense,Cancer,B,cat
3711,60,Female,murcia,Scorpio,AB,cat
3712,69,Female,granada,Taurus,A,cat
3713,51,Female,las_palmas,Gemini,AB,dog
3714,49,Female,gipuzkoa,Virgo,B,dog
